"","GSM8093099_E2477-1_PrimeView_.CEL","GSM8093100_E2477-2_PrimeView_.CEL","GSM8093101_E2477-3_PrimeView_.CEL","GSM8093102_E2478-1_PrimeView_.CEL","GSM8093103_E2478-2_PrimeView_.CEL","GSM8093104_E2478-3_PrimeView_.CEL"
"NT5E",8.01753291879189,8.04010438485309,8.05899520262637,7.83030830100893,7.85386293852527,7.83741602592629
"EIF5A",13.1971675051585,13.1961107053393,13.1918770979152,12.863173417378,12.8874541711713,12.8921802854777
"FKBP4",10.392219047822,10.3355760760506,10.3712408465556,10.072547666015,10.0963587972916,10.1694398823401
"CCNL2",8.32139505357063,8.34546645403705,8.25838882448685,8.08148056599742,8.24598020947903,8.18509964267685
"B4GALNT1",6.46803481955699,6.31201388828238,6.20488132775839,5.55458237530154,5.87884876114585,5.63863473840395
"SHARPIN",8.81320383432289,8.81802806692807,8.76859732577864,8.86913703783509,8.86062724372144,8.88197684455336
"ATG4B",8.51653006046514,8.52167909127293,8.48293072209909,8.04925536675638,8.03842656635849,8.03799683634103
"HNRNPDL",10.8068331478508,10.871958304105,10.8117376166591,11.5651456923839,11.5598090643026,11.5002172192492
"ARMC10",8.10281978970406,8.16385379038762,7.99929851788804,7.2555862308604,7.22531573301983,7.28484400231816
"ARMC10",8.64531306891757,8.6359627184895,8.56545911596278,8.33592077293138,8.48118052245196,8.48848191275273
"ARMC10",9.36272078306463,9.33143025353537,9.30487737933204,8.95069619955462,9.01380781880188,9.16017088013591
"HP1BP3",11.1156455893894,11.2177363471878,11.0988385659315,9.85885540184547,9.83563689597168,9.85650121890956
"GLYR1",9.21814757179386,9.03970167763182,9.10868110536655,9.10942742373531,8.8870542820206,8.81469602501782
"BIRC2",10.7813893246481,10.7461693849908,10.6874972500012,11.4992747507,11.4279858294801,11.466715984619
"CCDC90B",9.80639792029693,9.78964778965138,9.78302982009017,9.99098147874909,9.91082075230545,9.90848695333705
"CCDC90B",9.26763788820439,9.30100555410087,9.24004212639803,9.63804747806728,9.66478329564004,9.56659721527483
"CCDC90B",9.40022887082281,9.45387531046074,9.35746344459603,9.56072257256147,9.51714775850278,9.50074651051882
"TPRG1L",8.62992795638985,8.64851724360632,8.62595063187079,7.66824063243702,7.7159594520537,7.77348173184966
"TDP1",10.3119452451724,10.3829248716955,10.3019156175694,9.62486540148081,9.68110541048727,9.73646587166047
"TDP1",9.43027275074409,9.40468483961629,9.4228923163878,8.90206354499012,8.8959827810505,8.89451569149505
"DRD3",4.39335343752694,4.43397877611552,4.36018095444305,4.34025406196272,4.32674434240166,4.58510962271266
"KCNMA1",5.23576913073168,5.23037841087561,5.11976270374983,5.27580501156617,5.42981120920492,5.14855946179875
"SYDE1",5.37013043246453,5.21134152325514,5.10367182485315,5.24903866593792,5.12324206819795,4.85640220703447
"GOLGA3",8.94487366216869,9.01266377580722,9.06917994082053,8.28410849963041,8.25358287890503,8.34560896821865
"GOLGA3",6.89885674892981,6.80848818014428,6.72063689561199,6.6311114485303,6.71078199703741,6.72184874774548
"GOLGA3",5.97773070052028,5.92732680664263,5.88376548887438,5.75749332420567,5.81296978384756,5.76001942250331
"ANGPTL1",2.7871040484926,2.98715860243806,3.15377913522269,3.03007414547026,2.88133268565868,3.02666388381309
"LYRM1",7.22527722464394,7.22596779805866,7.13390325279461,8.58102017225255,8.67402312093678,8.64029119534218
"HRAS",10.8935044708933,10.9058680001339,10.9148122249635,10.2792628157268,10.3199014042112,10.401217391625
"TTLL4",7.14748939355733,6.92555122456301,7.09740472435126,7.08575254932596,7.13816467530242,7.1149529395237
"C21orf2",7.26124449349459,7.33534928806186,7.27162051781208,7.01441602151868,6.93703597788836,7.09968600530221
"ZNF823",6.98386827286,6.98702697004852,7.01724840515964,6.37172972689972,6.19760411083081,6.3145529984018
"PITPNM2",4.56590218515195,4.36364752329631,4.44889633150213,4.46042457505767,4.27322961475539,4.3267194196971
"LINC00310",4.54530997324071,4.27018217591749,4.35308352437369,4.34537873929455,4.50287949162226,4.03908968699201
"SLC38A6",8.67461758434845,8.64221096097561,8.67581352035854,8.62221500980558,8.64772444877298,8.65031261681882
"PFN2",9.64953695959145,9.6569571969108,9.57438108676634,8.72929314662956,8.85589599678407,8.74558095750688
"C18orf8",8.80501503138724,8.86080795892428,8.79498214390842,9.52208581320224,9.53127918271666,9.49701086310567
"CTHRC1",7.65746510011483,7.67236456871151,7.62898862744697,7.82572863159564,7.79261799728613,7.66823507616664
"C4BPA",2.89321397585048,3.0847244429167,2.91258323938767,3.1959185404928,2.76865316179101,2.95972910609002
"GSG1",3.33058178296507,3.38650921953545,3.36573468264098,3.22843104333117,3.48591552368784,3.35135631985955
"MSH2",9.91983670688723,9.89103794088922,9.88032784914605,8.68715088016196,8.74247852102852,8.66589721432177
"RHCE /// RHD",4.76627810319474,4.7260699806364,4.88993505091128,4.68817001680801,4.73180314517499,4.71401889101969
"APH1A",8.98196727627665,9.01014921924424,8.99074394959073,7.7410376634024,7.82352921047054,7.84941011468297
"CERS2",10.4032149000119,10.3737249021199,10.3694865972937,9.86147757057769,9.90457361540069,9.93799061208185
"GPR17",4.09379992081572,4.1273398951576,4.09162975398929,4.07559505066655,3.9495923940448,4.14457912109936
"KLHL9",8.30060221767513,8.22484795275017,8.0772060123635,8.57635187310655,8.50643517064596,8.61707372962295
"GPR137",9.68046627692743,9.68046627692743,9.76396275268639,9.8751807878638,9.61155130705559,9.71437391933408
"GOLGA4",9.11564906654056,9.17031197916535,9.10200502349301,9.69437967273942,9.75144659031415,9.68416380412904
"GOLGA4",9.73197499650803,9.64996718426085,9.72165698453215,10.2530029386758,10.3235551375707,10.3206316171585
"DLEU2 /// DLEU2L",8.30494911908327,8.39714460047581,8.28825009187922,7.98938298885951,8.14441577922173,7.98081805803067
"FLVCR1-AS1",6.76602034997433,6.86060501407719,6.87600780450824,6.4282559323393,6.32342930829927,6.48710223686481
"ZNF610",4.33748650019573,4.05057378288199,4.18990782964858,5.41409205926093,5.810774086545,5.62519466268566
"UBE2CP5 /// ZNF587",6.9506564209651,6.82938659480908,6.8864714113188,6.46339652011681,6.45181657722295,6.40728423638804
"SIN3B",7.73391245041331,7.61803325819541,7.74084687524407,7.83209384142599,7.7954459974158,7.98962212181296
"TMEM200A",2.93328502509467,3.15226418365384,3.07684327192756,3.10994572631145,2.9085158565999,3.11324960162112
"PYY2",7.26477512777023,7.07944043554527,7.25536327404958,7.49090416180597,7.38829197309695,7.27381322990633
"RTKN2",7.03473047446133,7.0698036158707,6.96096761412847,6.39995688895705,6.3150370584147,6.41821055774729
"LOC145783 /// ZNF280D",6.8172503074112,6.81000648794946,6.88140148139822,6.52655446472314,6.63195773886165,6.64796838137774
"UBAP2L",7.43867557522577,7.49064835426282,7.45132742198273,7.60223839588149,7.6337452488025,7.60098740031509
"BHLHE41",5.225783405795,5.25257007556825,5.4741824046167,6.76316079199867,7.0182896543346,6.8622638505933
"LINC00312 /// LMCD1",4.08855924708518,4.39185877800883,4.3005758298987,4.48046710598859,4.32237518593336,4.25246725628266
"LIMS2",5.89678295481442,5.90966004067082,6.06662487288053,6.11608815487767,5.97511448849014,5.93072880843977
"TSHZ1",8.63681000317692,8.72964126404493,8.76121052612002,6.54489544634022,6.71871596890062,6.55998744568625
"SLITRK3",4.13234697736396,3.97492897774412,4.01746732122586,3.98556356361455,4.05635399413427,3.84923571460887
"TNIP1",9.03001871693964,9.07557428706111,8.91081431559884,9.29616054638407,9.47070569164391,9.33813698556537
"TNIP1",9.15977821756332,9.24853122234153,9.14380763345501,9.51183069568587,9.58589173247582,9.57540095693056
"FGFR1OP2",8.91820977946791,8.92337726310643,8.84574993114595,9.3182757595094,9.28500259662207,9.3191544666839
"FGFR1OP2",8.76178601034198,8.77026244654437,8.73285293279526,9.07549281939232,9.11795154112304,9.12437269363571
"DNAJC11",7.92794363094834,7.7909623712542,7.83618642337775,8.06481178696368,8.08511864939291,8.09818442797352
"LGI4",4.74250219917419,4.6992457774225,4.75339608606428,4.6467078595753,4.70223364843913,4.71840807040391
"SERPINB9",4.41497113984612,4.38421546233529,4.29461507881052,4.51091884074687,4.48803760499851,4.49696205674529
"GTF3C2",7.57840184463904,7.55489429700602,7.46325054624253,6.8359962847519,6.83382751164135,6.85738524641229
"LRRC28",7.16093273134932,7.12858043329183,7.18677195979299,6.03419931006116,6.65964808604591,6.65272817800914
"DIS3L2",6.16896789857207,6.08291320293726,6.08956241440866,6.33887491098145,6.47573333642037,6.36318817701372
"FHL3",6.78972153480752,6.60290469683567,6.8220038815629,7.13394729442688,7.32122883595828,7.17220809120245
"LINC01561",3.73078398988301,3.58058609710655,3.76283673505874,3.52678199549775,3.82709787173474,3.57893976109357
"TARS",11.686628147941,11.6577034872372,11.7021689725626,12.2458052521414,12.203105770046,12.2552566603487
"PSORS1C1",7.20425553890173,7.07610855865018,7.13719701743448,7.6735413122056,7.76555962531309,7.73788001540741
"LCN12",6.6996725117476,6.69708922548257,6.79010180290091,6.81045549438408,6.7395730041451,6.84014387274503
"TSLP",2.8930427312832,2.99284968884133,2.91501763660003,2.99406462723884,2.92185518627208,3.22233439521492
"ARHGEF1 /// LOC100505585",7.884529508512,7.87479221401736,8.02307627582347,7.19417187535081,7.35705715443498,7.33750832096914
"FAM53A",4.22310801405543,4.16383603724404,4.05057202529161,4.10106520988273,4.15159392124725,4.13314058648334
"ASNS",9.15988131343126,9.11588941468042,9.10414181002069,9.41220431141734,9.54847460581322,9.53834289436812
"WHSC1",9.89018295506908,9.85624629446941,9.9112227183747,8.25375244596279,8.20871459610549,8.4264472720434
"ARHGEF16",6.74065138176955,6.6553678947141,7.04183942389228,7.01731411685373,6.99290084300501,7.07423978932875
"NPRL2",8.74428470555931,8.68344708726412,8.65451665429419,7.90676280566882,8.11052333352954,7.99071071056485
"BCKDK",8.29593163647027,8.30849393769277,8.27523280159868,7.98435655313354,7.97079926127766,7.97901560736767
"ZBP1",3.77878775574984,3.75555213378596,3.7668631897278,3.77708889362836,3.55950308552598,3.63910565997256
"CDKN2A-AS1",5.50623589458282,5.49520672122903,5.41254310239138,5.63965484348827,5.43662311348416,5.37283154509905
"HOXA11",3.54344304080795,3.55661067612699,3.54892885444224,3.4947520701004,3.55686744011556,3.61699668443304
"TTTY12",4.52801478496246,4.23023740577392,4.37143658692429,4.08357350939352,4.23023740577392,4.07288342572373
"MLANA",4.11846445821285,4.1805537106857,4.14822690400142,4.10616428490009,4.05867620547349,4.11919584484487
"DSCR8",3.29764746411227,3.50483477888822,3.30411636189339,3.22847764156383,3.10904580480317,3.25391080985021
"FAM135B",3.90636896143042,4.23093761165433,3.79725144861196,3.75471310513022,3.85601155335195,3.76869076150071
"BZW1",11.1352780459168,11.0741523567091,11.0933516553302,11.267021040914,11.29439998301,11.3149125633158
"NNMT",9.09922183847805,9.10046631529367,9.02559418782871,9.04655717627675,9.05658851977219,9.03994298330787
"DPY30",11.0168416736674,11.0127259684963,11.0244216367137,10.3121513712661,10.3390173849173,10.3390865065109
"DCAF8",5.3492759300482,5.31682451482565,5.39338691435915,5.80666950551517,5.71148300789142,5.83711789392077
"FAM13A",6.31891874540319,6.33005853124079,6.22663912629304,6.45692146390228,6.34001430691899,6.49064477824284
"MOBP",3.06603670820753,2.91424321506827,3.07477437827958,2.989520912652,3.04357959779138,3.03778663475651
"MOBP",3.29476456454176,3.35214929005955,3.3098530633051,3.35214929005955,3.42859124566297,3.51864648396347
"MORC4",7.41636883108182,7.53248662936172,7.55202248212163,7.18499997374982,7.2843811898381,7.1514579969051
"SP100",9.08791257951451,9.04308348119643,9.02613717265592,9.57066205122644,9.5859869314484,9.59617565945294
"TXNDC9",9.6641651965059,9.65701023164955,9.59104996307153,9.49096326892605,9.55097524274574,9.53615415870126
"SCRIB",9.43725315572806,9.48955676228211,9.44232376038076,8.53793948314911,8.4377199285159,8.64035175657721
"OGFR",9.15725456688468,9.10648175300705,9.13044728798589,8.38924603286563,8.42121621164579,8.4929965479673
"ANLN",10.3698409637065,10.3500475092505,10.3308079697126,10.0670311465636,10.0265445935002,10.0442052323962
"TMEM68",7.33684801531553,7.29018639571431,7.2926168720663,7.19211120876646,7.24108981561618,7.31452957772349
"CENPU",10.1327376610001,10.1571484206778,10.1320946332187,9.45556223484393,9.53112819270649,9.48295687526931
"LRCH1",6.42343314893597,6.4581322502179,6.37756405269682,6.76412745066614,6.82887718936851,6.87306777568556
"FNDC5",6.94087719279183,7.13364339937067,7.15880962816424,7.36890739848104,7.1942651830998,7.3796265047538
"SLF2",7.56783300822616,7.48931962668407,7.66766989617251,5.6593538410525,5.78457184468634,5.73994572352544
"DLGAP5",10.2743137263555,10.3645866282321,10.2300977981122,8.93559485881501,9.01460243731375,8.99430295954183
"MBNL1",8.96775931440863,9.03772941909782,8.90268433294585,9.20011384270408,9.31896419017781,9.27871072271373
"TMEM196",4.63106218658718,4.73203046945788,4.71139541215643,4.53141394977186,4.26226489974865,4.49052019619403
"DAB2",6.80439013359915,6.75583763778707,6.80633907746165,6.95638986578505,6.87043687911743,7.15305152475206
"DAB2",7.31736238451763,7.25495972989142,7.22811178384496,7.41410515899427,7.63994514359187,7.47397052991775
"OGT",8.28228315766713,8.25305588170376,8.18687319986068,7.66096327467398,7.80590595348451,7.92810639171007
"XRCC4",6.77786045107579,6.85584850509596,6.82944874122521,7.67226117930126,7.89217540292304,7.66572611425383
"FLT3LG",6.26675333644436,6.24914903667838,6.52749529391327,6.44784788465914,6.24863019259124,6.11428370126161
"NR2C2AP",8.29195239779276,8.18329924743121,8.19603397024809,7.3821592398516,7.37341588692792,7.41410832889177
"WFDC3",3.96339968941702,3.79120831234824,3.83474948956518,3.98566110577318,4.27322961475539,4.276067028927
"MDK",10.1564442448028,10.1683546801332,10.1238961088327,10.1770728476331,10.177982687939,10.2647873837835
"HIPK1",6.86210184098107,6.64556873897417,6.89840894665909,6.51699820591856,6.57969827252276,6.75636257747723
"DHRS4 /// DHRS4L2",9.46927686907356,9.55399677764188,9.55366308038956,8.62136347346874,8.69907027062855,8.75872065999256
"PPY2P",4.51027071949547,4.64901159425491,4.57026946150682,4.52069754108533,4.26292570353445,4.39239475524482
"POLM",8.9942922734869,9.03255015321362,9.01131850557925,8.86417506630285,8.82490817845218,8.88202821258114
"TRPM8",3.30780174046198,3.58968941640857,3.44836516796227,3.41788511392769,3.22577486975786,3.18945214659815
"AS3MT /// BORCS7-ASMT",3.82324964449533,3.73952069912727,3.77248510131764,3.68372547577454,3.75927019498303,3.6162739189308
"ZBTB24",4.56742328621563,4.55417973559578,4.6646889797192,4.23818942491208,4.07346553736093,4.06057703155205
"C14orf159",5.79003993712006,5.84860739094671,5.70422591740039,5.19475016526462,5.2418928531532,5.29815393984666
"SCAP",8.71236568575764,8.66317266515777,8.63193237522427,8.08919791014497,8.13985608973197,8.10149512156747
"AANAT",5.25764062713845,5.20942016903096,5.25335201410336,5.28383416984596,5.26691026202533,5.20134403473553
"PCM1",6.34985393321213,6.52351681819791,6.34235870893862,6.6610914704093,6.58744432521069,6.64037589425443
"SPATA2L",7.17914632739812,7.09908173530338,6.85375963374404,7.10320130494737,7.06105348380392,7.11156546684768
"RAPH1",4.56814813829516,4.50517838858811,4.53382050998817,5.02433281313981,4.97198607720104,4.92704934342558
"KCNE3",3.50815817371309,3.53265423011405,3.61560433091293,3.6072140681426,3.44836516796227,3.67531160884025
"ZNF24",9.52757200761079,9.46399760293174,9.5068870326192,10.1339071573834,10.2150221695803,10.2557507962081
"PAAF1",9.44049216616851,9.37981968228427,9.3990437413664,9.5205950906045,9.45801286919114,9.59148575807616
"LOC100130691",6.13737391461058,6.11706267210394,6.01107224966885,6.18783739730431,6.22614287953878,6.06503198165127
"CDH23",4.69924455557327,4.65684174040995,4.86450641939083,4.7763023782321,4.66831869597175,4.53596511928229
"NDUFB2",11.2802749928557,11.2412776136316,11.229301330908,10.4179743732505,10.3839270128681,10.4708616778909
"GPR89A /// GPR89B",8.80110820638302,8.69698763178809,8.72892383525584,9.03428886948366,9.06281638251417,9.08940616621733
"NAPA",7.62729724276432,7.62786363658988,7.58083974001701,8.18082409040721,8.13229185140048,8.27501283890919
"CNBP",11.6777383445289,11.6147644848499,11.6378093480047,11.679712236493,11.6761335441746,11.6290311764063
"WBSCR22",9.9116696953383,9.78442577631707,9.78885356562844,10.015030190018,10.0491405241356,10.1117109390019
"CLK1",9.44389884880654,9.49547950346643,9.39108228459969,10.7518574242583,10.7326996709665,10.6486230506551
"CLK1",9.00736028305097,9.00712664539982,8.99798513805907,10.2969391564154,10.2825924818389,10.218956730127
"HLA-E",9.63791962474245,9.60462476504985,9.5714169501077,10.1067219321066,10.2286190277842,10.1241032176123
"LOC105369248 /// NPIPB11 /// NPIPB3 /// NPIPB4 /// NPIPB5",10.8878145204363,10.8705597836264,10.7485720177448,11.2155651593936,11.2932289901175,11.2239637952711
"RPAIN",10.0855377645539,10.0986270833646,10.0322827597095,11.0341643592664,10.9842656660323,11.0303997910183
"RPAIN",9.23850718225084,9.17766507465578,9.18587976851126,10.0909264775262,10.1389041725776,10.186350458275
"TSHZ2",3.65280059355846,3.65987482922745,3.55681955136179,3.56430242941267,3.68077141671268,3.40789833526585
"RPLP1",13.9364981620567,13.9800574626833,13.9354642281771,14.0178122606129,14.0515639134191,14.0172195177279
"CBS /// CBSL",10.2817421178025,10.2942192937129,10.2826213246522,8.14193538558501,8.21049794165227,8.27122379210292
"RPL35",13.8439244090384,13.8606101944451,13.8316103109602,13.8060058676278,13.8334774876491,13.8037455209003
"CDH13",8.39475225192819,8.48228740133688,8.4994634903445,9.11470751372334,9.12722296526626,9.07904580280173
"DUSP28",7.00152308339515,7.09128551629551,7.01998475548767,7.95065832645546,8.02737622088977,7.95284051125763
"KPNB1",10.668887131761,10.6102605643102,10.6177491954855,10.4445934738538,10.4732027678823,10.4274002045881
"KPNB1",11.8644924606841,11.8949649633935,11.8267961841204,11.6709288133543,11.6828426440038,11.6349991203591
"TIPRL",7.51907763314777,7.62199089865537,7.67818349923338,7.87589312179643,7.99526151947234,7.91409308654563
"LINC00474",3.38475925887177,3.44897938630667,3.39506528936479,3.39219119400215,3.46839080792042,3.49133583904051
"PAPPA",3.24710693865254,3.35901631997311,3.17941935945125,3.43171393660853,3.48930501234311,3.69001924066377
"GON4L",4.74139520693272,4.90970976453595,4.61946437990581,4.80491554264295,4.99551690878697,4.71190130143256
"SLC22A2",3.71030511573344,3.74580861445161,3.9487945176883,3.81585286680506,3.91603850707867,3.73614481168542
"LCA5L",4.78452365521411,4.9535693823859,4.95448693962423,5.54221094389407,5.56293277182578,5.5936583187064
"PLEKHA5",3.51791201268158,3.19197805828971,3.38725292903866,3.51065842610446,3.38582658174273,3.40287643730392
"PRR16",7.39235983334486,7.3976213759769,7.41578280343266,7.75598087786826,7.7073396819641,7.86356061902656
"SETD6",6.523197033895,6.4768306816874,6.44777280881295,6.20771156989125,6.04948848923927,6.22831703424495
"SSH2",5.87763978070457,5.95642215476805,5.88736832718733,5.89626257937203,5.99891508431896,6.05273178043857
"DDX31",7.50553181996709,7.42292588879952,7.37593630013218,7.92999488667167,7.85874498804053,7.98385164929187
"KIAA0125",4.08993571646162,4.12947670761604,4.15387868951255,4.13142139475244,4.009152088909,3.93673510889415
"ZNF880",6.32739429854408,6.24916081368881,6.46325956011339,5.91784357028824,6.26712334246796,6.13247194240462
"ZNF28",6.22039318283641,6.26391888653283,6.37111148923019,7.18697110454659,7.29399839443142,7.17459985361408
"SERPINB9P1",5.18473550884506,4.97774895666046,5.16940227858249,5.39176405114994,5.33199707347468,5.29902770168522
"ABCA3",5.63731607807867,5.63726494250247,5.80683839420173,5.68592815429375,5.32853140369439,5.52125670244216
"MOV10L1",4.12178938347933,4.5882055573635,4.45598469423686,4.45678553210137,4.30165021983098,4.48074922786326
"LHPP",5.32774862121847,5.34343819599041,5.30564836674176,5.37085802711286,5.33673899691032,5.311574949155
"NICN1",7.31873150725483,7.16918953865718,7.32091540267187,6.66429529789836,6.44539820915202,6.53403495212318
"LOC100287290",5.57655143228814,5.52598450532136,5.55384614461727,5.80956067408926,5.48366217664482,5.66934408687262
"DHRS7",8.8340903615642,8.78533348635162,8.7650673643902,8.50851061954081,8.59618310196327,8.60294760097964
"DHRS7",9.21475908349569,9.20332488631997,9.16870959411099,8.89673743024454,8.99982533168407,8.94340956653833
"VPS29",10.991467402846,11.0339635268335,10.9470524282164,10.0490825465933,10.1012562558429,10.0374812126124
"MALRD1",3.506943629585,3.43517871641582,3.51328987365381,3.47075153017207,3.52245052552828,3.38634662136624
"MAGI2",3.46703356292263,3.45622237252273,3.61018801108055,3.4926984083495,3.53374474310713,3.56108569148534
"CEL",3.69151458364889,3.55609900762008,3.85932260325882,3.65868535098514,3.6837422200208,3.6048823614978
"LYPD6",7.09147127238979,7.00508676349077,7.08100112247472,6.75424761413271,6.60653651887346,6.74446052087963
"SMC2",10.2345601846097,10.2782324924553,10.2222832656704,9.31738759783436,9.36037622140502,9.23338290102325
"B3GNT2",8.0333914325167,8.12610302670856,8.07703998625482,8.01463492458,8.05464655501029,8.10074372167238
"SLC1A6",4.31344137505576,4.56810581850509,4.4239763321295,4.54639030832438,4.39310380371216,4.61027315345579
"ARF5",10.4229994172202,10.4393894309906,10.44160867074,9.4916110478688,9.66806828165595,9.66514473169617
"ARF5",10.2949485824709,10.1909087640373,10.2646607512624,9.60631657291975,9.57606888911744,9.64122593560892
"KLKP1",5.01586137659907,4.96866431126114,5.04619709413248,5.01586137659907,5.05729165867252,4.84392627574843
"CLN3",7.66143685947118,7.75015334664976,7.80121482459407,7.33920795684173,7.41157320381299,7.37484555687846
"C11orf70",6.43800925898919,6.53329825226808,6.3943326670999,7.38844460831838,7.28722195164475,7.52387705377367
"LARP4",7.4026949029781,7.34700513525892,7.40008795847523,8.06231526820493,8.0693251742132,8.14488086872531
"ITIH4",5.24916350564518,5.2849794491505,5.37676832102241,5.39489074794682,5.26396584496335,5.18255319446841
"ITIH4",4.93979038736057,4.99697516217911,5.03258822479813,5.03543027664011,4.91978574873907,4.80903499595695
"RARS",10.8855283457227,10.9506648383019,10.8674489836148,10.8353547068154,10.9149721387714,10.8179878683894
"ZNF165",4.22310801405543,4.25530835703619,4.49747671144111,7.427687977573,7.58083974001701,7.3063847622711
"GLYCTK",5.74304849890203,5.64084791248202,5.60969872151554,5.96170105379697,5.75278809960814,5.78232983729781
"PPP1R21",7.84631826333275,7.88133083515735,7.90607312520722,8.02505528797365,7.9584469354131,7.9584469354131
"LINC01547",5.55458237530154,5.55480601018977,5.67949207439462,5.79997502148152,5.98574664651604,5.8664150438817
"NCOR1",5.85462622944916,5.86872772645444,5.93807425935884,6.03078236073197,6.23566084185298,6.11059880342482
"SPAG9",9.86994570310338,9.86719730298914,9.8780015423458,11.256305286587,11.2382686635388,11.1647759380556
"SPAG9",8.47126504145735,8.51822282116272,8.40711144801548,10.0649792767432,10.0658786991686,10.0613368615161
"ZWILCH",9.75203075979635,9.87706789600071,9.82612783589077,9.71805752951563,9.72346444107301,9.73685751326605
"LMNB1",9.77498043542246,9.69881531408619,9.76001079756593,6.20078316484702,6.32030161755167,6.16322815812598
"LMNB1",9.29257442164363,9.34688284237999,9.36587771843173,5.59160935091664,5.66394463005798,5.52091818315205
"GTPBP4",9.80374573750664,9.81185003294368,9.7861898969348,10.4993854454976,10.5754109479396,10.5791435152456
"LOC339803",6.14324831153023,6.13954238993229,6.30841235234831,5.94433036128684,5.83381260839528,5.75391706068284
"GOLT1B",9.33016280760696,9.24636437758416,9.29048503331631,8.77669568346293,8.81467602905567,8.83826474799602
"FAM20A",5.02579954210596,4.99265430053787,5.11895089533604,5.00862445229165,5.11168223488296,5.05693821064485
"FAM20A",3.61672208018338,3.64020452939915,3.69796104280629,3.77788516212906,3.77518364730778,3.75504063074579
"FAM20A",4.81816427062504,4.91116656722258,4.77794742049565,4.53296273297423,4.60062725339365,4.57936954516053
"GPSM3",5.63681240483095,5.39488947477607,5.41537515408258,5.14255748260327,5.26622935179508,5.32969471614177
"ARMCX3",9.77741493145267,9.72580836838637,9.775199502415,10.9034953963865,10.8595901443256,10.81622083745
"PRRC2C",9.86393198113071,9.8184019528681,9.78148419210044,10.2204025449909,10.3239732024815,10.249600348257
"FADS2",6.67950724193662,6.67741980850872,6.5335727568491,6.44655884841444,6.47422349183943,6.44385219355585
"FADS2",8.39179892299002,8.26860193905478,8.48077320625681,7.40926830365902,7.42989061908161,7.50260935724693
"NDUFS1",9.88722900568429,9.86774453761838,9.82852010092714,10.0050854787637,10.1134833097145,10.0456311925479
"FADS2",5.79235677449434,5.79873181330981,5.93751128478676,4.99186215199385,5.00224539243105,4.86805448170787
"C16orf59",7.72909736266089,7.73695950649236,7.68928961054415,6.52014692540429,6.77391991081813,6.83442292367259
"ORM1 /// ORM2",3.51277927362333,3.4598864856594,3.6559871201597,3.29329988115202,3.59299059264879,3.70333089138923
"ORM1",4.26493209667202,4.45203424899358,4.12666221337953,4.08272776997611,4.32707090861455,4.61039644542563
"ERICH2",3.16615233082971,3.35514249984996,3.12027191500288,3.26532067651803,3.24514925724599,3.21850877095998
"ASUN",10.141665044492,10.1911784489983,10.1482518571037,10.7706651766295,10.8225423880312,10.7123830467898
"SVBP",8.08866254787653,8.20357651688966,8.07745011153044,7.41621489447647,7.42416867554012,7.41213070840891
"HDHD2",7.74352825222171,7.73312067400215,7.59021964476431,7.131388192477,7.02490130618317,7.30352593970367
"NUP160",6.30805517665801,6.38929134609876,6.30092134910615,5.54286604007387,5.72107036601018,5.78598979357768
"RIC3",4.36853521803281,4.27496284136555,4.48648284120013,4.42738461406589,4.40672364376416,4.46131343480576
"NFATC4",5.797732965517,5.82761458929663,5.8875970521369,5.73591450978284,5.6683240747661,5.91202117542429
"NFATC4",6.19427727495647,6.18742504977954,6.0249712482383,5.97621917493866,6.13173363557131,6.07998996613404
"EID1",10.5736851435253,10.5839315520041,10.5891185324449,9.9662417552611,9.99688286593624,10.0565726687205
"NEGR1",8.06994635739577,8.08316335105746,7.99192905642544,7.9496431813053,7.89249697392534,7.7802201567697
"CAST",10.0897799188303,10.1404134198288,10.1169209516173,10.0146882395252,10.1475607260428,10.0798301083745
"LRRIQ3",3.23444693146699,3.26135934840771,3.27338782601621,3.08742438002386,3.18924731914628,3.23750971181086
"C19orf12",8.63367229345429,8.65428291167676,8.51942847560287,7.30182029171297,7.44254635737405,7.47535174822368
"TPGS2",10.5990790516798,10.5973781053181,10.5526654372898,9.20890139701631,9.24543887543162,9.3043837894462
"ODF3B",6.18390974416229,6.00377135594989,6.08757332434504,5.82546537512381,5.89720609704568,6.18112786871627
"SLC43A1",6.62611314795784,6.48635369788209,6.54682798132126,6.61645732233324,6.54548849216857,6.68569097295635
"RPL13P5",7.87940261329471,7.93396322898687,7.96660852076457,7.02724170159897,7.19745064039259,6.83107107260131
"RBM15",6.02574010467778,5.97177713908034,5.98590061913081,5.92540774252626,5.87607856719981,5.92013541231823
"ZNF451",6.44473058017485,6.13776650702637,6.34964152798082,6.95428226512337,6.92807401506117,7.16090153815954
"TUBGCP3",7.47399338340472,7.46375957668816,7.57348234674562,6.29903789794173,6.33304416330572,6.40527945000626
"KTN1",10.9355877493519,11.0491167068932,10.9746184965287,10.8963040123216,10.8371467130906,10.8296705461503
"SLC9B2",5.85624731388812,5.578820166829,5.89303282148671,6.3502201797579,6.41140553742534,6.3150370584147
"SIAH1",8.69034471019827,8.66970913400008,8.69980885495085,8.72064767595263,8.72264398915627,8.69853836937783
"JARID2",6.53732198483795,6.44273299151695,6.46062561654441,6.74096550109129,6.7049417636458,6.82002000509428
"EIF4G3",5.5214010891965,5.33957056368112,5.27011598735443,5.69961336059021,5.67874153376786,5.69961336059021
