"X","GSM8093099_E2477.1_PrimeView_.CEL","GSM8093100_E2477.2_PrimeView_.CEL","GSM8093101_E2477.3_PrimeView_.CEL","GSM8093102_E2478.1_PrimeView_.CEL","GSM8093103_E2478.2_PrimeView_.CEL","GSM8093104_E2478.3_PrimeView_.CEL"
"CFP",4.14568238931538,3.87980721760898,3.89172190640449,4.0244815360009,3.84669404322763,4.16915902667372
"CFTR",3.93137383279489,3.92285815439532,3.94316619640738,3.97794282861663,3.970711716245,4.08768734375406
"CGA",4.82424846963525,4.45993211293717,4.80020248597085,4.90940302287774,4.71256180438737,4.65610039910816
"CGB /// CGB1 /// CGB2 /// CGB5 /// CGB7 /// CGB8",8.57041550022709,8.59765649610899,8.61441625229057,9.03420719682903,8.94637520996834,8.94728597068889
"CGB /// CGB7 /// NTF4",5.72398255410701,5.78404569111528,5.73273426854678,5.83827589017966,5.72234237006117,5.8395239939029
"CGB1",4.11683619330155,4.07896472457227,3.9416670833484,4.03689164313301,4.03969464288046,3.86655366659539
"CGB1 /// CGB2",3.01701862374528,2.72843292905655,2.75258517826769,2.91486788411138,2.91486788411138,2.95510366425183
"CGGBP1",10.1186683596715,10.1165539986543,10.0573731086533,9.99172909402173,10.0279394338374,10.0295028160081
"CGN",4.7092564621096,4.72436591400355,4.52303081573408,4.9376877514509,5.05597762153767,5.36682870064495
"CGNL1",4.75376994922003,4.78531589493625,4.79217337103595,5.39764930639154,5.44710491678008,5.36457599783081
"CGREF1",4.68005308409937,4.70570676157643,4.62486320997159,4.54161462821155,4.4790327156937,4.41931689682496
"CGRRF1",7.29133984368398,7.3667559821874,7.31106036386056,8.21489447804352,8.25576384231154,8.25537357107299
"CH17-351M24.1",5.51400790381022,5.58469435833085,5.69702038104631,5.55294473212066,5.67222860320687,5.34728222248972
"CH17-360D5.1 /// LOC105379861 /// NPY4R",3.98608771131072,3.88437710494953,3.97925366102028,4.12947670761604,4.11078287662328,3.91395066029095
"CH25H",4.1838082660552,3.95321900197932,4.21205253576264,4.31266890755648,4.59269599462732,4.37534395696448
"CH507-42P11.6 /// LINC00319",4.10399953363246,4.08645084956989,4.20581901136892,4.24452902577418,4.15180444456208,4.26267251254677
"CHAC1",6.39448310083739,6.12546682479302,6.30812086571349,6.90392439180973,6.90529830230996,7.05503100585856
"CHAC2",8.5056214655116,8.68165578523317,8.61453357675465,9.14086317413376,9.22681046266834,9.05429393389529
"CHAD",4.48252393271719,4.48118189424632,4.52889277454937,4.49543751342225,4.498121590364,4.4205873208146
"CHADL",5.37267957217965,5.47971252315238,5.4752238853758,5.33934151945218,5.3896661111726,5.41287417840568
"CHAF1A",8.83898556085314,8.77457415664648,8.79110642073131,7.6502274317665,7.77299647406682,7.82670552626416
"CHAF1B",6.34030228805009,6.34459582650611,6.55032332625449,5.81070136394164,5.64174697390925,5.68717881751518
"CHAMP1",8.55688328501659,8.6971916013974,8.61409776724127,8.60322038607633,8.68527262353358,8.62161814023291
"CHAT",6.09342187524681,5.88997645164197,6.14667312386915,6.13006652193614,5.90905256869141,6.10902744116088
"CHCHD1",11.2588769616601,11.2948776814348,11.2395016956682,10.4375679292992,10.5717481948927,10.4842298545234
"CHCHD10",9.9953809632513,9.98485100640225,9.84750440576673,9.72016234418452,9.73501574233866,9.82726665095335
"CHCHD2",13.1387411039134,13.1560572834469,13.1287582613034,13.2509741746051,13.293848262111,13.2455645207865
"CHCHD3",7.48532515132376,7.35431685887323,7.31573647772083,8.19867677839646,8.01896203938994,8.05784329447209
"CHCHD4",8.21432201226142,8.28833986352734,8.26780249925126,8.18688428381055,8.26637668565372,8.2304659125937
"CHCHD5",8.03963768759104,8.12124608533753,8.0417003505422,7.86341468622199,7.9695689988969,7.96875535053608
"CHCHD6",8.94713160845654,8.84940112093151,8.78591323379484,8.4002328858904,8.38310024813968,8.45612976721537
"CHCHD7",10.1893571436963,10.157425291929,10.1772644198731,10.1107478353272,10.1302677509316,10.1402911655943
"CHD1",9.52030306810654,9.59176390117016,9.55745563410069,9.95827155630121,9.98584027208026,9.96096209820636
"CHD1L",9.19400777957199,9.1999864692803,9.17800133880303,8.89917436837001,8.86004345488795,8.87602823230073
"CHD2",7.06493778568327,7.09427502617989,7.04480337059092,8.10972645506597,8.15730515296309,8.1135633153327
"CHD3",8.41527447670884,8.39655678884976,8.3760947189422,8.11189397508657,8.13789951729378,8.16969155473606
"CHD4",9.33696933852201,9.26671977044049,9.23667078176812,8.87842449210178,8.98384798462892,8.95862613970974
"CHD5",4.40574994207158,4.45866140799644,4.59113841422914,4.44662931379444,4.42515588429425,4.48156034959056
"CHD6",6.27543145476253,6.38629591478253,6.3867745828693,6.52903519085957,6.5449737840529,6.5314236053938
"CHD7",5.90635894106337,5.87486588722676,5.92095397870555,6.02505252274739,6.0553088892806,6.0214474397397
"CHD8",8.48507022479903,8.42593279895594,8.44624456300399,8.673517634193,8.66160748871065,8.6564829682237
"CHD9",6.9779090147843,7.07695355844792,7.07716473682034,7.71333793115885,7.79251541598558,7.79472966533586
"CHDH",5.05864096271391,4.98990268188678,5.15140065538646,5.07902173766303,4.96285324364018,5.05558584152305
"CHEK1",9.19039413546574,9.18681308299254,9.18491776715569,8.48773860457913,8.49172459669647,8.52641573344404
"CHEK2",7.3062655623995,7.29968175213921,7.19212351959898,6.95052612075644,7.0575120036023,7.10069258521466
"CHEK2 /// LOC101929031 /// LOC102723841 /// LOC102723890",8.23211326392705,8.32621422936831,8.25007149502169,8.11189616238574,8.17014516526563,8.24735446905068
"CHERP",7.63172310311117,7.64236233984018,7.60733171374956,7.46534211590272,7.45790888127144,7.49637801704033
"CHFR",8.44331879353253,8.34490497868947,8.3664233084867,8.63202775766424,8.64945432554051,8.66375355384733
"CHGA",3.97479897427563,4.08668797712421,4.19649094241297,4.21666966509806,3.88441234679406,4.31626912848024
"CHGB",4.64690545680649,4.66187018337784,4.56406013276072,5.44797279094366,5.45194032418765,5.621338354659
"CHI3L1",3.27186066899243,3.20994570949899,3.216601152347,3.39591695075208,3.18306542718649,3.29107050825805
"CHI3L2",3.88590076467451,3.82218003353423,3.93548079434896,4.16361749809627,3.94951975567183,3.98929780012519
"CHIA",4.27023138027055,4.07896472457228,3.98312791463024,3.98241935032793,4.14825420029028,3.8891085504534
"CHIAP2",4.26562308741724,4.19118054766057,4.23053917531368,4.2534040907052,4.20417644370045,4.28912159286866
"CHIC1",5.3474643695098,5.38479998791911,5.27022977135474,6.39828225569945,6.48938147922294,6.39855763701036
"CHIC2",9.16411931664433,9.11613361323634,9.32738307217906,11.1468404585175,11.1895501345062,11.1274131315964
"CHID1",7.72813365042745,7.72907675690012,7.66824939513573,7.1854780006599,7.19700701535323,7.12455515360967
"CHIT1",5.21512413408638,5.18663678608183,5.19648369515677,5.16878853437359,4.89909309925295,4.66672361109249
"CHKA",8.57665541310897,8.61332479308831,8.50528463560469,9.37206541775424,9.47116595181859,9.43131179789293
"CHKB-CPT1B /// CPT1B",5.41542209394783,5.29694128544958,5.46391175807653,6.27810077045166,6.72490457869889,6.81019866743358
"CHKB /// CHKB-CPT1B",8.10243286471262,8.09108535124964,8.11971527298513,8.07829059259478,8.05818261736175,8.12280948010953
"CHL1",3.5924293050055,3.6563145716493,3.48943356763549,3.49289071091033,3.46740067716826,3.52064110521165
"CHM",6.78757169578006,6.82341102115078,6.64342540469802,7.89981796793939,7.81446331829047,7.82275284022307
"CHML",7.48867809068998,7.49140269253865,7.48450010361486,7.53532451815279,7.610112708012,7.57758683459164
"CHMP1A",9.77825779084858,9.76227298906316,9.73997592309153,9.26344234497908,9.30504649993351,9.34244915516386
"CHMP1B",9.25755440901106,9.29823201323715,9.24206393416554,9.97159260934103,10.0084853982045,9.89579333572997
"CHMP2A",9.61308758024549,9.63915526525115,9.59216557848255,9.26638364355244,9.35552024002932,9.33603446345475
"CHMP2B",9.78335773466411,9.77539334270091,9.74347791522938,10.5590525739079,10.5741095216083,10.5523077687241
"CHMP3 /// RNF103-CHMP3",10.2147483759811,10.2401572879648,10.1930926577779,9.5283250976798,9.56302710564632,9.61478355732002
"CHMP4A",9.44176431816286,9.51966418520757,9.43349430663977,10.345152606757,10.3847866058857,10.3486008046489
"CHMP4B",10.405169326893,10.3951118900714,10.3363834764772,10.5377020393077,10.5933138376295,10.5666536365892
"CHMP4C",7.43566117029313,7.48073105108403,7.38040716886219,8.90719719989197,8.99869460812797,8.88559028729281
"CHMP5",8.2310262559188,8.29337318415847,8.15969082138517,8.13802194109676,8.33546288474861,8.35074354509502
"CHMP6",8.00458078896459,7.91285324707685,7.92338251047114,7.91676251271361,8.00370498454155,7.95188407896024
"CHMP7",8.19922722898811,8.2581080370748,8.20326870507514,7.98913408993338,8.02303555035092,8.02795960669953
"CHN1",6.29381850395812,6.25864886835131,6.29688674614223,6.76708219757582,6.70407261560668,6.69769685608663
"CHN2",5.34981643611666,5.31952822205884,5.45713466112104,5.66029035191892,5.52554338224603,5.54672989448505
"CHN2 /// LOC101928168",4.53191322237277,4.54232223825312,4.58185998713614,5.11719888454712,5.23178961655403,5.22269269240897
"CHODL",3.38960720169039,3.3241975627421,3.41494952405211,3.35809426003087,3.32940187445037,3.34802471065059
"CHODL-AS1",4.03664783749482,3.97978581530065,4.13561938538207,4.13831316203409,3.86485434776106,3.95236831123703
"CHORDC1",8.2805259074969,8.30673049798423,8.27373602062817,8.06891437980956,8.06936297991692,8.04971001697593
"CHP1",8.54104474359488,8.54146389879082,8.52492399714636,8.20591426197659,8.21150546281921,8.09444165834589
"CHP2",4.34549690220139,4.36506242097058,4.44984803344968,4.48452051221872,4.36191277190902,4.49957852957596
"CHPF",7.46246622368267,7.50408740689547,7.47772174040179,7.53216348101217,7.42843023082715,7.53352606340822
"CHPF2",8.63213482705257,8.64785303896728,8.61698736277222,8.16224581057615,8.19829157802566,8.2417948662672
"CHPT1",9.99457956695582,10.0333639484271,9.96880520619626,9.01450760943661,9.12961770038127,9.0465887608724
"CHRAC1",10.0429835199024,10.0270185949242,9.99801963831701,9.32594977490653,9.39225402670702,9.33715722520649
"CHRD",5.71139204702865,5.74385375246291,5.72786784590246,5.68659340490253,5.63330092870124,5.66794853167556
"CHRDL1",5.31213637724673,5.32478442328303,5.28325738943451,4.54211148487013,4.65857753663217,4.78386191864371
"CHRDL2",5.19027275549222,5.03825638131189,5.13045784801532,5.01032141231779,5.0174819715681,5.05181397720253
"CHRFAM7A /// CHRNA7 /// LOC101929970",5.31681806676681,5.35257412570144,5.40161600822869,5.19353949889735,5.23635398644607,5.13469736742734
"CHRM1",5.48639147084156,5.60481760761697,5.77230881390703,5.6896288047275,5.43727874146334,5.6057105344667
"CHRM2",3.47998190266183,3.59803377185616,3.75810495413368,3.69072726347204,3.46253468204715,3.4617467680919
"CHRM3",5.2578327364445,5.0039084060381,5.1580544849441,5.1346050950209,4.99267598848316,5.12081072847964
"CHRM4",6.72982613657122,6.68469871044358,6.62983907982505,6.46250841489253,6.55097814687547,6.46410367258766
"CHRM5",4.1150715706035,4.14072934719419,4.09149137974695,4.2320684715467,4.35401624422859,4.15898577288501
"CHRNA1",3.83391647700655,3.38314763053909,3.81417684095126,3.63485625756025,3.79055970091609,3.61252710072579
"CHRNA10",5.2991581057354,5.0643021117109,5.22647413343612,4.96290053955209,5.3033731417731,5.00300018749923
"CHRNA2",5.80295798533514,5.81346316587863,5.84165995601201,5.7594817918438,5.61459219890119,5.67912203055663
"CHRNA3",4.03523822946355,4.0469875320323,4.21247373691218,3.95551634055989,4.00883028916408,4.01033392782598
"CHRNA4 /// LOC102723788",5.03240095618123,5.03350552437181,5.19072002876587,5.06089423758773,5.07885417107929,5.03042894779471
"CHRNA5",5.35702901598217,5.45828944685891,5.38399040770631,4.63077232334942,4.66717226489696,4.68371779096545
"CHRNA6",3.74111723499832,3.86783273993347,3.54646384699292,4.14602107263209,4.20659674009346,4.24981191389078
"CHRNA9",4.27866363157872,4.14936039750269,4.18339841395352,4.28099002918904,4.05638713063163,4.1598325260833
"CHRNB1",7.20236078684382,7.18984755254979,7.08174569203352,7.07165324258648,7.11869597601794,7.07717981106587
"CHRNB2",5.65920475091473,5.61462306482212,5.59662370238759,5.60311504031684,5.59888407528523,5.54768176489411
"CHRNB3",3.27038461562063,3.20551545621717,3.30239850532762,3.24052841751552,3.22741799393331,3.38250676508697
"CHRNB4",5.01779299635595,5.01522828595951,5.21536211079992,5.07514760603141,5.01591375504882,5.03224280356713
"CHRND",6.02979906313552,5.99232122937596,6.06106475425073,5.96070051936173,5.81674898337338,5.85072122253147
"CHRNE",4.32450965774346,4.07896472457227,4.47359875230947,4.47548164664381,4.13249085232303,4.17687740400856
"CHRNG",5.37346854454001,5.30821108120465,5.3093363056993,5.25374012969145,5.21625309726955,5.23715377913446
"CHST1",4.24786758881344,4.2556678628154,4.28575399435363,4.27329598092266,4.17533351947452,4.28890061205287
"CHST10",7.70302355944003,7.84635367567815,7.7013136069583,6.64544211325371,6.59507723073077,6.74821665137607
"CHST11",7.55019668877148,7.64104312310845,7.58181123937259,7.71181301845644,7.77950156026303,7.79837430031155
"CHST12 /// LOC101927181",8.49965912550407,8.46932734746436,8.43918394732843,7.43611768960472,7.66359614061678,7.64509992692749
"CHST13",5.17997266269995,5.14958033177835,5.04441471822726,5.32071973872367,5.1926029688752,5.20935624492227
"CHST14",9.02362160447479,9.10497857360947,9.03910669336271,7.98493668245281,8.09245445124307,7.94623681965697
"CHST15",4.48490297250128,4.4153578562016,4.61935933027448,4.54385216574709,4.63258775479441,4.66029032964302
"CHST2",4.91901195822667,4.95530709746881,4.8002458441912,5.45842297478747,5.81863962739228,5.45674100401932
"CHST3",6.06427812406817,6.08718646390189,6.10241095121717,6.07091542826808,6.04084003002176,6.01605747544343
"CHST4",5.40367008776811,5.48340347081369,5.59066902980225,5.53179269401759,5.340589282975,5.53768920975416
"CHST5",4.40739664189495,4.76753586503763,4.52429719894408,4.71006775273537,4.67776108834048,4.31376533545555
"CHST6",3.9170286733262,3.72667360198102,3.99802707237224,4.0063020588511,3.8307956329596,3.78665075920487
"CHST7",7.30530664120517,7.42166183769904,7.30530664120517,6.68816322494023,6.41218702130142,6.77355144710422
"CHST8",3.97794282861664,4.02646826059962,3.8043006890503,3.97680237281435,4.08748942510302,3.84841910159532
"CHST9",3.49097016032606,3.56745816656544,3.67470777039294,3.3566555899877,3.3795730825903,3.3435271294896
"CHSY1",7.70979988619562,7.62606444595238,7.61254846555729,7.28770369703526,7.27221096113438,7.41871200236646
"CHSY3",6.02020637327724,6.09912510419167,6.16611283659619,4.65326622496769,4.6686761238575,4.8771827513551
"CHTF18",7.28877501051555,7.24587037377436,7.25628411545006,6.77416236495097,6.59716476261255,6.59152957754829
"CHTF8",10.757153822663,10.7157779465558,10.793606633787,10.5273319965268,10.597232048557,10.6488520516454
"CHTOP",9.52036170985074,9.51821798092981,9.48100962192131,10.1691631205023,10.2043971185712,10.1445305155492
"CHUK",9.49875370567302,9.60834704482878,9.51659367603343,9.93705808777952,9.95268038348918,9.81908923545246
"CHURC1",7.38049997996097,7.43158178370123,7.39196296364461,7.22989669052781,7.18233096621097,7.14715693592329
"CHURC1-FNTB /// FNTB",8.04930831606058,8.02660207869061,7.95642299844254,6.85608926352198,6.81477705389661,6.89244403398482
"CHURC1 /// CHURC1-FNTB",5.41213070166629,5.40318420378109,5.31976946281577,5.52208720633905,5.5199139921861,5.48460275232334
"CIAO1",8.67482176145326,8.73501460322779,8.6909543494719,8.89124544122422,8.94933835439862,8.93473988217594
"CIAPIN1",7.96074482978141,7.99945349749264,7.995927930353,8.04765547387658,8.06709267239171,8.09440593597929
"CIART",4.03106934915847,4.1613924139334,4.51563464711007,4.17084790319388,4.12947670761604,4.34392858233001
"CIB1",11.2858346681824,11.2255567174104,11.2300329860939,11.1105121790769,11.1536366290524,11.1418975904574
"CIB2",6.27020706240007,6.34376313139154,6.20589327489003,5.97185288710712,5.97902731979955,5.8826163357355
"CIB3",4.47476998717268,4.50057863448428,4.45425919883305,4.2046380344222,4.48976385733711,4.30240432859619
"CIB4",4.53992667550005,4.79030494093761,4.78892432418296,4.96549742004572,4.46837277122196,4.97832738336631
"CIC",7.37180749768715,7.28555841696052,7.37847329958458,7.6078852332335,7.63204244144163,7.71956370676218
"CIDEA",5.33318626786511,4.98846618175359,5.10096288094064,4.75287729985781,4.96341500539148,4.96069093361233
"CIDEB",5.99023963396089,5.8667493715389,6.0307928501652,6.03049895303275,5.92128416410243,5.83912794991909
"CIDEC",5.39200074476776,5.32667999290775,5.25676772970624,5.39389912752352,5.321176404433,5.450041459405
"CIDECP",4.79386974655683,4.84504363949486,4.9197564141446,5.03442315191089,5.01142260082908,4.7901176584169
"CIITA",4.86885854918079,4.74070926720984,4.90180200877024,4.84354102946125,4.6699925102212,4.72776193763849
"CILP",3.21461394559021,3.16662070260946,3.27567868312542,3.17884344578602,3.11765344019829,3.06385783879926
"CILP2",4.89880761098391,5.02296655444101,5.13843629364567,5.22764739484445,4.85036603888966,5.16324617241723
"CINP",5.96981109749808,5.8684932718181,5.88729119368505,5.63336307488402,5.80708134660597,5.7801496893461
"CIPC",7.15481618763168,7.10419296358248,6.96205218781918,6.72399325576536,6.84697933928313,6.84279586940597
"CIR1",6.60722008517786,6.68616898883021,6.54682111210037,7.30182029171297,7.46481738555727,7.31627081265432
"CIRBP",9.25197729519834,9.23284363011648,9.2356999372216,9.35659737308633,9.62962734713034,9.46499710676793
"CISD1",7.49409507483108,7.56150632513886,7.41453409305724,6.98199934860204,7.05037250571035,7.01050738259205
"CISD2",9.87600063083685,9.92928280961531,9.8506956639768,9.8775334914832,9.89643156166236,9.95428884696122
"CISD3",7.53213361695907,7.52580308404651,7.52713736533746,7.17568926523995,7.17170441993254,7.19578818625951
"CISH",6.06018420272957,5.80590992307511,5.94193257268252,6.00281937508309,5.8294455409586,5.78597979656126
"CIT",6.82770282875146,6.80672036608114,6.79722688510529,5.80417994560467,5.67427129867665,5.90846065490713
"CITED1",4.87131770914518,4.63084913336752,4.81601029729319,4.77524904064928,4.77186334615081,4.80676586450596
"CITED2",6.51507181387193,6.58482817232426,6.70758208994501,9.19914598346693,9.17377605702099,9.25990400311053
"CITED4",7.46585566577972,7.43005195933332,7.47354034717115,8.3785625039346,8.39128471113858,8.48880846427004
"CIZ1",9.35227971847953,9.31889925270362,9.2765670326059,8.89652423251369,8.88135307605073,9.02786171077237
"CKAP2",9.93503862549205,9.96805854297091,9.90706468769006,8.97400855635252,8.96841226575433,8.90523246605679
"CKAP2L",9.08292912602205,9.07722345597498,9.06361636097364,8.20552379343449,8.25131886867138,8.34336768300976
"CKAP4",11.398959699582,11.4426565054034,11.3929597328589,9.75597173915307,9.76133442100241,9.78444312940572
"CKAP5",9.61706848035347,9.65440840758298,9.59461181427149,9.57595161459852,9.64503039656916,9.62553486943145
"CKB",6.84356434584837,6.77912908383992,6.68622824912353,6.95127179794772,6.88264934800712,6.93297954190977
"CKLF-CMTM1 /// CMTM1",5.22363853814803,5.24339759379843,5.16091361841002,4.9164509282283,5.00911738262215,4.93229471842377
"CKLF /// CKLF-CMTM1",9.7857136640874,9.8563484684658,9.76226710285361,8.31466500925807,8.44614502372984,8.40726523483692
"CKLF /// CMTM1",5.95717478474498,5.78535969028329,5.85749956057336,4.52340953106547,4.65215554702328,4.2912608143384
"CKM",5.05406975848316,5.09819856904205,5.22323654348989,5.21306078975262,5.3140366395837,5.26816889969068
"CKMT1A /// CKMT1B",5.10959124030692,5.07559409819711,5.13618953052524,5.08406452674512,5.0594896335025,4.92138716333162
"CKMT1B",3.89931953838713,3.85911419340548,3.80462967458444,3.89997965228211,3.76952511898974,3.97486502571504
"CKMT2",3.43938331932913,3.34205503574308,3.4704842425759,3.47111112340816,3.4741577390758,3.63252684479277
"CKS1B",11.026678677158,11.0569767799894,11.0607198283408,10.4705148616213,10.4470012073591,10.4613192972025
"CKS2",12.0531825086318,12.066558064666,11.9930600438126,11.4725095146012,11.5331274309343,11.4579968522839
"CLASP1",6.27383731232931,6.22372067899476,6.26075273660327,6.6625494803473,6.63780954127737,6.68227655076534
"CLASP2",6.92451227402709,6.88499195069967,6.86291160205817,6.57958416431959,6.60696802372961,6.64260064653539
"CLASRP",7.58209167800972,7.58154116366004,7.49154982851113,8.45163107993857,8.55442208729526,8.58046145041053
"CLC",4.02919804099237,4.06731595175301,4.19007314876233,3.99803009744764,4.00681847175238,3.87655752407275
"CLCA1",3.23369476216156,3.2543826265235,3.43986758657369,3.40314238066897,3.29404419708949,3.46644610665403
"CLCA2",3.70030447441159,3.61544637724332,3.64920895230126,3.57274435535276,3.67510501513674,3.66124898609066
"CLCA3P",3.33054735554335,3.29019121342421,3.35295808070152,5.24328456547247,5.62065644736956,5.04105537046448
"CLCA4",3.77817263087934,3.67090061013944,3.65363852972973,3.76441382326121,3.60644597429078,3.64431384641559
"CLCC1",7.14202648956009,7.08143957049927,7.0741798609776,6.54762415018322,6.61112226600515,6.58124914593673
"CLCF1",6.60603324068222,6.53181596612575,6.54587056611039,6.98140195191826,7.01214377673942,6.91624266297341
"CLCN1",3.62492737014602,3.87259626264242,3.851873811024,3.81288932541363,3.92635086242487,3.98854523751836
"CLCN2",5.18095517508387,5.11534647619719,5.10596625793831,5.13166987238956,5.10289379011367,5.06025648016981
"CLCN3",8.05113954933624,8.0549114797761,8.09599547050128,8.64240650514858,8.71611458227816,8.6625966509418
"CLCN4",6.25600335251612,6.33510536764646,6.33649911269261,8.15523554368985,8.14515630949065,8.18884130678013
"CLCN5",5.15087379776127,5.18082820552031,5.09220619478401,5.25820345181072,5.30596159264678,5.2148035014771
"CLCN6",6.28248970390467,6.19695118601105,6.17619801973199,7.2163711594912,7.28885952304389,7.3968377457001
"CLCN7",7.30953253385285,7.29317386322433,7.14919898764409,7.6792602710017,7.62733733112339,7.65964182879657
"CLCNKA",7.49186097549685,7.59352024376412,7.54625200925343,7.65513363622075,7.66470548880226,7.6731871208907
"CLCNKA /// CLCNKB",5.77085118826549,6.00711643796379,5.92077456355273,6.0506391169237,6.11873282944042,5.93062751160075
"CLCNKB",6.43358354940774,6.51859712898113,6.59263084680472,6.58702390543372,6.54063020728362,6.49984938949707
"CLDN1",11.3048955785232,11.3139134153168,11.311459646644,11.2748639572906,11.2975803230391,11.2704744800903
"CLDN10",4.01351775027896,3.9956477064787,4.01946090449418,3.89529271850857,3.9155573512545,3.9426815650388
"CLDN11",10.7478950697897,10.655548172749,10.8130714391545,9.9961440896372,9.96848231431557,9.92596780366188
"CLDN12",8.36412773562763,8.47727646091568,8.45097538673783,9.4918299232703,9.51678939267125,9.50588027181152
"CLDN12 /// GTPBP10 /// LOC101927446",8.29709985220337,8.39365850551422,8.24504303443948,9.45145107726546,9.58902784022884,9.42726632690186
"CLDN14",4.2526071379695,4.28534026951687,4.36000716023858,4.26063527304701,4.35917232132738,4.17981361765135
"CLDN15",6.85074631813366,6.57631832614435,6.73217503552669,6.77811760484513,6.80366753591263,6.93164115798242
"CLDN16",4.58797490868645,4.6890446676194,4.64952376671598,4.58435573710278,4.67800945861214,4.60865561984428
"CLDN17",5.17146667489307,5.23414214941474,5.13412350205294,5.13421310738225,5.10996655763533,5.17508290962903
"CLDN18",4.51261517562085,4.31888406641301,4.41246321105958,4.36990173464314,4.23775587498663,4.36694000721425
"CLDN19",5.82464466618118,5.73737420715405,5.78019625255541,5.78186264267263,5.76552348645868,5.73856478059658
"CLDN2",4.16368267851877,4.18325746953227,4.34338642938915,4.23874778932696,4.28728099194277,4.24144243284368
"CLDN20",4.36941542581001,4.27345658265391,4.33362658363938,4.50215586531375,4.18233562046035,4.40635003944426
"CLDN22",4.70183553262739,4.788043597209,4.86844303564089,4.65698775892088,4.62703079705891,4.62293471687997
"CLDN23",5.61082110943945,5.5122171146094,5.51361932119959,5.02730529829066,4.86463583088162,5.11851260418241
"CLDN25",5.50177998331463,5.76809841013457,5.5160074818111,5.39160316953863,5.48829934353454,5.44792522530788
"CLDN3",4.42104014526676,4.25940906217321,4.56540108224261,4.3305620123077,4.32414254888898,4.33454925657472
"CLDN4",5.58646859268137,5.6428986162897,5.67986905948965,5.59113456138471,5.52722912101631,5.4419030909745
"CLDN5",4.18540033317321,4.09539786524935,4.09452874012094,4.20648866146917,4.27253365811522,4.10737615663244
"CLDN6",4.8323470483965,4.94200870530052,5.10367182485315,5.43403323898564,5.29750520190351,5.35800034831639
"CLDN7",4.93691895863881,4.76571388816674,4.69890204786158,4.90159080248607,4.93236797480424,4.63573483752549
"CLDN8",3.0815197970364,3.25820661206077,3.3059953987898,3.20811425772965,3.12009115609288,3.25230659161863
"CLDN9",6.48505357494863,6.41633973767976,6.50331402050488,6.26878919432689,6.07221091639398,6.38563927207192
"CLDND1",10.7382863388862,10.7610554627075,10.7116825375827,10.8204800822669,10.8614547910118,10.8796221961246
"CLDND2",4.63589126677096,4.64605949665138,4.51937246757062,4.52410506289682,4.29663026008154,4.60405192776424
"CLEC10A",3.85005520234038,3.66873603004392,3.81944609099371,3.73064703351057,3.80463062077991,3.82983204337283
"CLEC11A",7.74993406841136,7.72482498816641,7.78879865435826,7.19750953340955,7.13670310298658,7.25136679389684
"CLEC12A",3.60383014732431,3.62114155378381,3.58145891567292,3.65271385466881,3.62486360607906,3.51772287621243
"CLEC12B",3.42068895707657,3.50232447293035,3.4558698082403,3.56838240154489,3.45087338416177,3.46575883604014
"CLEC14A",4.42637435594565,4.14939426521761,4.49747671144111,4.42433201228788,4.29209316471508,4.26398555585931
"CLEC16A",6.36996881683618,6.39235233455744,6.53989687613412,6.38332121841741,6.28957305658384,6.49784612619232
"CLEC17A",4.38004045366352,4.43679749457743,4.43952350141628,4.40444049633716,4.45639273896973,4.46876481005524
"CLEC18A /// CLEC18B /// CLEC18C",5.25992249063342,5.14855946179875,4.98957722188305,5.16165837998924,5.15498099068684,5.29564616588825
"CLEC18B",3.20052340643219,3.24021944516921,3.34716226812692,3.12197366794446,3.15963759152361,3.15288392880992
"CLEC1A",4.23992147753525,4.23298136501506,4.26201167297143,4.23964689204648,4.27278479347827,4.25018213347832
"CLEC1B",3.45131893581524,3.55724615003037,3.56912358414439,3.67850362366794,3.64246753079294,3.84847342041852
"CLEC2A",3.30686876406059,3.3062174239318,3.35940505790735,3.30841112894017,3.30526358376587,3.29832789436625
"CLEC2B",8.72561599744398,8.63265784319108,8.60322121657235,9.27269149654308,9.27060622598963,9.23576531346156
"CLEC2D",4.67114691708377,4.58286786678377,4.56816639462824,4.54949137143426,4.55502541897115,4.5406276692477
"CLEC2L",6.98961106921098,6.95427480560599,6.99394799283706,6.91895596788674,6.82944575346713,6.86827266828102
"CLEC3A",3.00180509522774,2.84644677387067,3.03975151092098,2.905426965403,2.94302844975327,2.98422879642301
"CLEC3B /// EXOSC7",5.30264205925561,5.1516100956685,5.08417798651361,5.08354793511764,5.24677117641336,5.26482651680482
"CLEC4A",3.83423440229855,3.58660781107259,3.59980022444293,4.27099536464247,4.10006282078808,4.48626171223097
"CLEC4C",3.38346736327534,3.35881770637001,3.58428815066197,3.43955470120701,3.35191003264763,3.41053758584151
"CLEC4D",4.03515468511422,3.99024589714831,4.05647925069669,3.97786077055245,3.9486905717415,3.83777999490082
"CLEC4E",3.95389876177456,4.03473611867357,4.14582489959295,4.24985741842678,3.91331794451121,4.3626010501999
"CLEC4F",4.97845445051461,4.96604807075107,5.09111502632573,4.81051996261426,4.86552544671489,4.98730720216453
"CLEC4G",4.44332145882471,4.32915249841951,4.3380939379467,4.36955296806764,4.25253634217464,4.24400085959395
"CLEC4M",4.58176058241113,4.58059565016772,4.56529280986022,4.67974899501755,4.62031221410995,4.76043199242411
"CLEC5A",3.41303920409162,3.29772471323427,3.47884231590533,3.58908511861132,3.4729194964287,3.58941348043759
